Image_ID,en_caption
figure18-12-3A,"ICGA image of choroidal metastatic carcinoma in the left eye, ICGA image 14 seconds, with well-margined hypofluorescent areas at all metastases, and two large metastases in the macula with faint translucent fluorescence of the choroid below."
figure18-12-3B,"ICGA image of choroidal metastatic cancer in the left eye, ICGA image of 2 minutes, large metastases in the macula, still translucent choroidal fluorescence, within the margins of the metastases, visible pigmented dots are masked and show lower fluorescence dots, 3 metastases are in the hypofluorescent area, ICGA can help to detect small metastases."
figure18-12-3C,"ICGA image of choroidal metastatic carcinoma in the left eye at 16 minutes, the background fluorescence of the fundus regresses, the 2 large metastases show diffuse hyperfluorescent areas, the metastases close to the bottom have strong fluorescence, and the metastases in the macular area have weak fluorescence, and the pigmented dots within the foci can still be seen to obscure the fluorescence"
figure18-12-4C,"FFA image of choroidal metastatic carcinoma in the right eye for 11 seconds with optic disc hyperfluorescence, diffuse hyperfluorescence at the mass, and hyperfluorescence at the detachment."
figure18-12-4D,"FFA image of choroidal metastatic carcinoma in the right eye at 5 minutes and 43 seconds, with some attenuation of optic disc hyperfluorescence, diffuse fluorescence at the upper mass regressing to pale fluorescence, retinal blood vessels on the surface of the mass appearing to be migrating, and hypofluorescent spots due to scattered pigmentation at some parts of the margin of the mass"
figure18-12-5C,"Fundus image of choroidal metastatic carcinoma in both eyes, ICGA image of the right eye at 2 minutes and 45 seconds, with hyperfluorescence of the optic disc and an area of hypofluorescence at the mass surrounding the optic disc, with clear borders, obscuring the fluorescence of the choroid below, and normal vascularization of the rest of the choroid."
figure18-12-5D,"Fundus image of choroidal metastatic carcinoma in both eyes, 29 seconds of ICGA image in the left eye, hypofluorescent area at the mass around the optic disc with clear boundaries, ICGA image shows the extent of the mass clearly compared with color fundus image"
figure18-12-6B,"Fundus FFA image of choroidal metastatic carcinoma in the right eye for 31 seconds shows an area of hypofluorescence of about 2 PD in the macula equivalent to the mass and detachment, with a small number of fluorescent dots visible in the temporal portion of this area."
figure18-12-6C,"Fundus FFA image of choroidal metastatic carcinoma in the right eye at 2 minutes and 57 seconds, with still low background fluorescence at the mass and detachment, equivalent to the mass portion, with an increase in fine fluorescent dots interspersed with hypofluorescence due to a small number of pigmented dots."
figure18-12-6D,"Fundus FFA image of choroidal metastatic carcinoma in the right eye at 7 minutes and 10 seconds, with enhanced fusion of fluorescent dots at the mass, and a small number of hypofluorescent dots clearer"
figure18-12-7A,"ICGA image of choroidal metastatic carcinoma in the right eye for 30 seconds shows a circular hypofluorescent area about 1.5 PD in size at the mass, which appears to be faintly permeable to the faint choroidal fluorescence below, and at the retinal detachment on the nasal side, which is slightly obscured by the choroidal fluorescence."
figure18-12-7B,"A 4-minute ICGA image of choroidal metastatic carcinoma in the right eye shows a circular hypofluorescent area about 1.5 PD in size at the mass, which appears to be vaguely translucent with faint choroidal fluorescence below it, and at the nasal retinal detachment, which is slightly obscuring the choroidal fluorescence."
figure18-12-7C,ICGA image of metastatic choroidal carcinoma in the right eye at 6 minutes with no change in fluorescence at the mass.
figure18-12-7D,"ICGA image of choroidal metastatic carcinoma in the right eye at 31 minutes, with a pale fluorescent area at the mass and still low fluorescence in the center, and at the retinal detachment on the nasal side, with a crescent-shaped hypofluorescent area"
figure18-12-8B,Fundus FFA image of choroidal metastatic carcinoma in the left eye at 31 seconds shows small hyperfluorescent dots at the mass and scattered hypofluorescent dots interspersed within the mass.
figure18-12-8C,"Fundus FFA image of choroidal metastatic carcinoma in the left eye for 3 minutes shows increased fluorescence of small fluorescent dots at the mass, which is higher in the central portion, and tiny hyperfluorescent dots are seen in the limbal portion, with a ring of hypofluorescence outside the margins of the mass, and hypofluorescence of the macular area, which is extended in a curved downward pattern (at the detachment)."
figure18-12-8D,"Fundus FFA image of choroidal metastatic carcinoma in the left eye at 10 minutes, with fluorescence fusion staining at the mass showing a hyperfluorescent area with higher fluorescent spots, higher fluorescence in the central part, and a clearer ring of hypofluorescence outside the margin of the mass"
figure18-12-9A,"ICGA image of metastatic choroidal carcinoma in the left eye, 16 seconds, with a completely hypofluorescent area at the mass."
figure18-12-9B,"ICGA image of metastatic choroidal carcinoma in the left eye, 5 minutes, the mass is in low background fluorescence and very weak speckled flaky fluorescence is visible."
figure18-12-9C,"ICGA image of choroidal metastatic carcinoma in the left eye, for 20 minutes, with fluorescence fusion staining at the mass, hyperfluorescent dots visible in the marginal portion, and an incomplete hypofluorescent semiringular ring outside the upper edge of the mass."
figure18-12-9D,"ICGA image of metastatic choroidal carcinoma in the left eye, 21 minutes, with a large oval area of pale fluorescence extending downward from the lower margin of the mass, with hypofluorescence at the margins, and choroidal blood vessels visible below through the pale fluorescence."
figure18-13-9B,"Fundus image of a ciliary body adenoma in the right eye, an FFA venous phase image with irregular vascular filling fluorescence within the tumor and hypofluorescence in the rest of the body."
figure18-13-9C,"Fundus image of a ciliary body adenoma in the right eye, an intermediate FFA vein image, with fluorescence leakage from the tumor, most of which is strongly fluorescent, and a fluorescence-obscuring pigmented envelope around the edge of the tumor, with several hyperfluorescent dots outside the lower margin."
figure18-13-9D,"Fundus image of a ciliary body adenoma in the right eye, late FFA image with a hyperfluorescent cluster at the tumor and leakage of fluorescence from a hyperfluorescent spot outside the inferior margin"
figure18-14-3,"FFA image of retinal hemangiomatous hyperplasia (VTR) in the right eye, Figure 18-14-1 Patient in the venous phase of the FFA with peripapillary macular dilatation of small vessels and capillaries and leakage and microaneurysms"
figure18-14-4,"FFA image of hemangiomatous retinal growth (VTR) in the right eye, Figure 18-14-1 Panoramic inverted image of a patient with late contrast. The hemangiomatous growth in the inferotemporal periphery is fluorescent and vascular leakage can be seen in close proximity. There are vessels entering the tumor-like body but they are different from the trophoblastic vessels of the hemangioma and are not thickened."
figure18-15-2C,"Hodgkin's disease lymphadenopathy fundus lesions, right eye contrast image 6.28 min, with unevenly dilated and stained venous diameters, and dilated small macular vessels, with dense exudates obscuring the fluorescence. There are multiple scattered fluorescent leaks in the fundus."
figure18-15-2D,Hodgkin's disease lymphadenopathy fundus lesion with further extensive leakage from the fundus in the right eye contrast image at 9.36 minutes. Venous staining is more pronounced.
figure18-15-2E,"Hodgkin's disease lymphadenopathy fundus lesion, left eye contrast image 2.13 minutes, optic disc hyperfluorescence, oozing ring obscuring fluorescence, fluorescence leakage visible in the ring and at the outer edge of the ring."
figure18-15-2F,"Hodgkin's disease lymphadenopathy fundopathy, left eye contrast image 6.08 minutes, higher optic disc fluorescence, more pronounced leakage at the exudate ring and inside and outside of it"
figure18-15-2G,"Hodgkin's disease lymphadenopathy fundopathy, left eye contrast image 10.16 min, hyperfluorescence formed by leakage of small vessels in the lower peripheral fundus"
figure19-1-1C,"Gentamicin toxic retinopathy, left eye contrast image 1.17 minutes, between the upper and lower vascular arches of the macula, corresponding to a large nonfluorescent filled area visible in the lesion. The distribution of vessels to this zone is interrupted as if by a knife cut."
figure19-1-1D,"Gentamicin toxic retinopathy, left eye contrast image 4.16 minutes, macular nonfluorescent filled area extending all the way to the temporal side with vascular staining leakage."
figure19-1-1E,"Gentamicin toxic retinopathy, left eye contrast image 9.54 minutes, nonfluorescent filled area remains, vascular staining fluorescent."
figure19-1-3,"FFA image of gentamicin toxic retinopathy in the left eye, Figure 19-1-2 FFA image of the patient with a circular hypofluorescent nonperfused area throughout the macula, with small blood vessels at the margins of the lesion area as if they were knife-cut occlusions, and staining and leakage of the walls of the larger blood vessels in the lesion area. Hemorrhage in the area obscured the fluorescence. The optic disk is hyperfluorescent."
figure19-1-4,FFA image of gentamicin toxic retinopathy in the left eye shows a hypofluorescent area in the center of the macula at 1.5 PD lesion. The blood vessels at its margins are occluded with knife-like interruptions. The dilated vessels at the upper edge of the lesion area are stained. Typical macular infarction with gentamicin toxicity.
figure19-1-6,FFA image of gentamicin toxic retinopathy in the left eye with hyperfluorescence of the optic disc. There is fluorescein filling of only a small number of large vessels below. Uneven fluorescence leakage in the fundus. Large hemorrhages obscure the fluorescence
figure19-1-7B,"ICGA image of gentamicin toxic retinopathy in the right eye for 14 seconds shows a hypofluorescent area corresponding to the edematous area, with little retinal vascular and choroidal background fluorescence and only very faint heterogeneous fluorescence within this area."
figure19-1-7C,"ICGA image of gentamicin toxic retinopathy in the right eye at 2 minutes 43 seconds, the lesion area is missing vascular fluorescence, but the border is clearer than before."
figure19-1-7D,"Gentamicin toxic retinopathy ICGA image of the right eye for 10 minutes, the lesion area is still hypofluorescent, except for a transverse vascular fluorescence below the lesion area, the rest of the vascular fluorescence is not seen, and very faint fluorescence is visible in the area"
figure19-2-1C,"Toxic retinopathy (xanthogranuloma poisoning), right eye FFA image 2.17 seconds (150° inverted image). The optic disk is weakly hyperfluorescent and the veins are filled and dilated throughout."
figure19-2-1D,"Toxic retinopathy (yellow cauliflower poisoning), left eye FFA image 3 min 30 sec (150° inverted image). The optic disc is weakly hyperfluorescent, the retinal veins are tortuous and dilated and partially stained, and there is punctate hyperfluorescence adjacent to the veins."
figure19-2-1E,"Toxic retinopathy (xanthophyll poisoning), left eye FFA image 6 min 44 sec, this image more clearly shows dilated superior temporal vein, with most of the punctate hyperfluorescence visible on both sides of the vein, and a vein stained below it"
figure20-1-3C,"Fundus image of systemic lupus erythematosus secondary to antiphospholipid antibody syndrome. Fluoroscopic film of the right eye for 24 seconds with neovascularization of the optic disc and filling of the arteries. The arteries to the macula are not filled. The veins are not filled. Hemorrhage obscures fluorescence. Macular dark area is large. There is an area of nonperfusion in the mid-wavelength. CLINICAL DATA: The patient is a female, 16 years old. Visual acuity was 0.1 in both eyes and antiphospholipid antibodies were positive. The diagnosis was systemic lupus erythematosus secondary to antiphospholipid antibody syndrome"
figure20-1-3D,"Fundus image of systemic lupus erythematosus secondary to antiphospholipid antibody syndrome. Fluoroscopic film of the left eye at 2 minutes and 10 seconds with leakage of optic disc neovascularization. The artery to the macular branch of the optic disc nasolateral artery is not filled. Venous dilatation staining laminar flow is evident. The macular dark area is large. The posterior pole i.e. there was no perfusion zone. CLINICAL DATA: The patient is a female, 16 years old. Visual acuity was 0.1 in both eyes and antiphospholipid antibodies were positive. She was diagnosed with systemic lupus erythematosus secondary to antiphospholipid antibody syndrome."
figure20-1-3G,"Fundus image of systemic lupus erythematosus secondary to antiphospholipid antibody syndrome. Fluoroscopic slide 32 seconds after 7 months in the left eye, with the optic disc covered by a hyperfluorescent neovascularized membrane. Not far out of the optic disc most of the vascular occlusion is visible forming a large area of no perfusion. CLINICAL DATA: The patient was a 16-year-old female. Her visual acuity was 0.1 in both eyes, and her antiphospholipid antibodies were positive. She was diagnosed with systemic lupus erythematosus secondary to antiphospholipid antibody syndrome."
figure20-1-3H,"Fundus image of systemic lupus erythematosus secondary to antiphospholipid antibody syndrome. Fluoroscopic film of the left eye after 7 months for 51 seconds. Shows the temporal fundus. A large area of nonperfusion is visible. CLINICAL DATA: The patient is a female, 16 years old. Visual acuity was 0.1 in both eyes and antiphospholipid antibodies were positive. The diagnosis was systemic lupus erythematosus secondary to antiphospholipid antibody syndrome"
figure20-2-4C,"Thrombocytopenic purpura fundus manifestations. Fluoroscopic film of 29.3 seconds in the right eye with leaking fluorescence from neovascularization on the optic disc. Scattered microarterioles in the posterior pole are punctate hyperfluorescent. Large hemorrhages obscure the fluorescence. Some hemorrhages obscured the vessels. CLINICAL DATA: The patient is a male, 52 years old. He had blurred vision in both eyes for more than 2 months and had been diabetic for 13 years. Bone puncture confirmed the diagnosis of idiopathic thrombocytopenic purpura. Platelets were 47*10^9/L and visual acuity was 0.1 in the right eye and 0.2 in the left eye."
figure20-2-4D,"Thrombocytopenic purpura fundus manifestations. Fluoroscopic film of 94.2 seconds in the left eye shows vasodilatation and leakage fluorescence from neovascularization on the left optic disc. Scattered microarterioles in the posterior pole were punctate hyperfluorescent. Large hemorrhages obscure the fluorescence. Some hemorrhages obscure the vessels. CLINICAL DATA: The patient is a male, 52 years old. He had blurred vision in both eyes for more than 2 months and had been diabetic for 13 years. Bone puncture confirmed the diagnosis of idiopathic thrombocytopenic purpura. Platelets were 47*10^9/L and visual acuity was 0.1 in the right eye and 0.2 in the left eye."
figure20-2-6A,"FFA image of leukemic choroidal retinopathy in the right eye at 1 minute and 24 seconds. Figure 20-2-3 FFA image of the patient. The optic disc is hyperfluorescent with poorly defined borders, tortuous and dilated vessels out of the optic disc, and a hyperfluorescent reaction in the fundus above, in which higher punctate, lamellar hyperfluorescence is seen. Most of the dotted strips of arcuate pigment are beneath the vessels, obscuring the fluorescence."
figure20-2-6B,"Leukemic choroidal retinopathy in the right eye, FFA image temporal for 3 minutes, optic disc is hyperfluorescent with poorly defined borders, tortuous dilatation of blood vessels out of the optic disc, and hyperfluorescent reaction of the fundus above, in which higher punctate, lamellar hyperfluorescence is seen. Most of the dots and streaks of pigment arc below the vessels, obscuring the fluorescence, with more pigment streaks."
figure20-2-6C,Leukemic choroidal retinopathy in the left eye with 4-minute FFA image and temporal fundus venosus vasodilatation leaking fluorescence like leafy veins.
figure20-2-6D,Leukemic choroidal retinopathy in the left eye with 5-minute FFA image and dilated vascular leakage fluorescence of the temporal fundus venosus like leafy veins.
figure20-2-9A,Early FFA image of erythrocytosis in the left eye with delayed arterial filling. The veins are tortuously dilated.
figure20-2-9B,Early FFA image of erythrocytosis in the left eye with delayed arterial filling. The veins are tortuously dilated.
figure20-2-9C,Early FFA image of erythrocytosis in the left eye with delayed arterial filling. The veins are tortuously dilated.
figure20-2-9D,Erythrocytosis FFA image of the left eye in advanced stage with hyperfluorescent leakage from the optic disk. Scattered small hemorrhages obscure the fluorescence.
figure20-2-12C,"Macroglobulinopathy fundus lesions. Right eye contrast image for 12 seconds. Mild leakage fluorescence temporal and inferior to the macula. CLINICAL DATA: The patient is a male, 51 years old, 9 months ago the patient had generalized weakness and distorted vision in the right eye. He was diagnosed with macroglobulinemia and recovered from corticosteroid treatment. Her corrected visual acuity was 0.4 in the right eye and 0.7 in the left eye."
figure20-2-12D,"Macroglobulinopathy fundus lesions. Right eye contrast image 12.12 min, with a relatively hypofluorescent area in the macula, surrounded by a fluorescent border. A small amount of leakage. CLINICAL DATA: The patient is a 51-year-old male with generalized weakness and distorted vision in the right eye 9 months ago. He was diagnosed with macroglobulinemia and recovered with corticosteroid therapy. Her corrected visual acuity was 0.4 in the right eye and 0.7 in the left eye."
figure20-5-2C,"Fluoroscopic image of a nodular disease optic disc lesion in the right eye of 0.32 s. The nodule was pale fluorescent with tortuous blood vessels and an incomplete hyperfluorescent ring above it. CLINICAL DATA: The child is a male, 12 years old, who had an attack at the age of 6 years and was diagnosed with nodular disease at his hospital. The vision in the right eye had decreased for 5-6 years, and now the visual acuity was 0.6 in the right eye and 1.2 in the left eye."
figure20-5-2D,"Fluoroscopic image of nodular disease optic disc lesion in the right eye at 4.22 minutes, with hyperfluorescence at the nodule and slight enlargement. CLINICAL DATA: The child is a male, 12 years old, who had an attack at the age of 6 years and was diagnosed with nodular disease at another hospital. The vision in the right eye had decreased for 5-6 years, and now the visual acuity was 0.6 in the right eye and 1.2 in the left eye."
figure20-5-2E,"Fluoroscopic image of a nodular disease optic disc lesion in the left eye 9.28 minutes, with hyperfluorescence at the nodule and slight enlargement. CLINICAL DATA: The child is a male, 12 years old, who had an attack at the age of 6 years and was diagnosed with nodular disease at another hospital. The vision in the right eye had decreased for 5-6 years, and now the visual acuity was 0.6 in the right eye and 1.2 in the left eye."
figure20-7-2A,"Contrast image of a fundus lesion in the left eye with multiple aortitis. FFA image of a 32-year-old woman with polyarteritis media, 2 minutes 0.4 seconds, left fundus subnasal, veins still visible as laminar flow, uneven columns of blood in the veins, and punctate strong fluorescence visible in some vessels, especially veins. Numerous microangiomas are seen adjacent to the veins, which are punctate and strongly fluorescent. The microangiomas are located in the mid-peripheral part of the fundus, around the periphery and the ischemic area, expanding outward from the vessels in clusters and beads."
figure20-7-2B,"Fundus lesion contrast image of multiple aortitis in the left eye. FFA image of a 32-year-old woman with polyarteritis media, 2 minutes, 13.4 seconds, fundus temporalis. Laminar flow is still visible in the veins, and the columns of blood in the veins are heterogeneous, with strong punctate fluorescence seen in some vessels, especially in the veins. Numerous microangiomas are seen adjacent to the veins, which are punctate and strongly fluorescent. The microangiomas are located in the mid-peripheral part of the fundus, around the periphery and ischemic areas, expanding outward from the vessels in clusters and beads."
figure20-8-2C,"Mixed connective tissue disease fundus lesions. Contrast image of the right eye with anastomotic branches on the optic disk. The entire fundus shows capillary dilatation, microangiomas, and areas of nonperfusion, with the macula included. The pigmented spots show areas of hypofluorescence. CLINICAL INFORMATION: The patient was a female, 71 years old, who had been seen at Peking Union Medical College Hospital for many years and was diagnosed with mixed connective tissue disease. The left eye had undergone a bolectomy due to vitreous hemorrhage and was diagnosed as secondary retinal vein occlusion in both eyes."
figure20-8-2D,"Mixed connective tissue disease fundus lesions. Contrast image of the left eye with anastomotic branches on the optic disk. The inferior nasal suprachoroidal fundus shows capillary dilatation, microangiomas, and areas of nonperfusion, relatively well above the macula. The pigmented spots show areas of hypofluorescence. CLINICAL INFORMATION: The patient is a female, 71 years old, who has been attending Peking Union Medical College Hospital for many years and was diagnosed with mixed connective tissue disease. The left eye had undergone a glass excision due to vitreous hemorrhage and was diagnosed as secondary retinal vein occlusion in both eyes."
figure20-10-1A,"Fundus lesion of the mimetic antiphospholipid antibody syndrome. Fluorography of the right eye 7.55 min A point on the optic disk is hyperfluorescent, a section of the vein below the disk is stained, and the leakage next to it is hyperfluorescent. Cystoid ring fluorescence (CME) was seen in the macula. The patient was examined by OCT at another hospital 2 months ago and had significant CME in the macula of both eyes, which recovered after treatment. Clinical data: the patient was a 52-year-old woman with 1 year of blurred vision in both eyes, visual acuity of 0.1 in the right eye and 0.2 in the left eye. the anterior segment of the eye was negative, the vitreous was cloudy, and macular edema was present. Impression: posterior uveitis in both eyes, macular cystoid edema. On examination by the rheumatology department, anticardiolipin antibodies were significantly increased up to 17.06 (normal 0.7), the rest of the multiple antibody tests were negative, and the blood sedimentation was normal. No systemic abnormality was observed. The fundus lesions may be related to the increased antibodies."
figure20-10-1B,"Fundus lesions in a proposed antiphospholipid antibody syndrome. Co-op photographic imaging of the right eye for 3.34 minutes showed dilated capillaries with light leakage and a few microangiomas in the upper fundus. The patient was examined by OCT at another hospital 2 months ago and had significant CME in the macula of both eyes. she recovered after treatment. Clinical data: the patient was a 52-year-old woman with blurred vision in both eyes for 1 year, visual acuity of 0.1 in the right eye and 0.2 in the left eye. anterior segment of the eye was negative, vitreous clouding, and macular edema. Impression: posterior uveitis in both eyes, macular cystoid edema. On examination by the rheumatology and immunology department, anticardiolipin antibody was significantly increased up to 17.06 (normal 0.7), the rest of the various antibody tests were negative, and the blood sedimentation was normal. No systemic abnormality was observed. The fundus lesions may be related to the increased antibodies."
figure20-10-1C,"Fundus lesions in the mimetic antiphospholipid antibody syndrome. Fluorography of the left eye in 8.09 minutes with dilated lightly leaking suprachoroidal vessels. The veins are slightly filled. Capillary dilatation at the posterior pole is mildly leaky. Macular necrolithiasis-like fluorescence (CME). The patient was examined by OCT at another hospital 2 months ago and had significant CME in the macula of both eyes, which recovered after treatment. Clinical data: The patient was a 52-year-old woman with blurred vision in both eyes for 1 year, visual acuity of 0.1 in the right eye and 0.2 in the left eye, negative anterior segment of the eye, clouding of vitreous humor, and macular edema. Impression: posterior uveitis in both eyes, macular cystoid edema. On examination by the rheumatology department, anticardiolipin antibodies were significantly increased up to 17.06 (normal 0.7), the rest of the multiple antibody tests were negative, and the blood sedimentation was normal. There were no systemic abnormalities. The fundus lesions may be related to the increased antibodies."
figure20-10-1D,"Mimetic antiphospholipid antibody syndrome fundus lesions. Fluorography of the left eye at 1.27 min also showed capillary dilatation light leakage in the upper fundus and a few microangiomas. The patient was examined by OCT at his hospital 2 months ago and had significant CME in the macula of both eyes. she recovered with treatment. Clinical data: the patient was a 52-year-old woman with blurred vision in both eyes for 1 year, visual acuity of 0.1 in the right eye and 0.2 in the left eye. the anterior segment of the eye was negative, the vitreous humor was cloudy, and macular edema was present. Impression: posterior uveitis in both eyes, macular cystoid edema. On examination by the rheumatology department, anticardiolipin antibodies were significantly increased up to 17.06 (normal 0.7), the rest of the multiple antibody tests were negative, and the blood sedimentation was normal. No systemic abnormality was observed. The fundus lesions may be related to the increased antibodies."
figure5-2-15,"Normal fluorescein angiogram (FA). In pre-arterial phase,a cilioretinal artery shows early filling at the temporal side of the optic disc.The choriocapillaris show patchy filling"
figure5-2-16,"Arterial phase. The sunny side is filling with fluorescein(short arrow),the shady side is no filling(long arrow)"
figure5-2-17A,Black-white fundus photograph.
figure5-2-17B,Black-white fundus photograph. Arterial phase. The arteries and choriocapillaris are filling.
figure5-2-17C,Arteriovenous phase. The veins begin laminar flow.
figure5-2-17D,Venous phase. The retinal vessels showing fluorescence.
figure5-2-17E,Late phase. The fluorescence of the choroidal and retinal vessels are fading gradually
figure5-2-18A,"The retinal artery is filling with fluorescein (A), there is no fluorescence of the retinal vein(V)."
figure5-2-18B,"The retinal artery (arrow)is filling completely, the retinal veins (arrowhead) begin to show laminar flow."
figure5-2-18C,Late phase.The retinal vessels are completely filled
figure5-2-19,"Venous laminar flow. The lamina on each side of the vein are seen, A central lamina has formed from the merging of two laminae from the two veins that drain into the larger vein (arrowhead)"
figure5-2-20,Fluorescein angiogram shows the perifoveal capillary net formed by the superior and inferior retinal vessels
figure5-2-21,Fluorescein angiogram. The foveal capillary-free zone
figure5-2-22A,"Normal Fluorescen angiogram of the optic disc. In the early arteriovenous phase, laminal flow has begun in the veins,the optic discis beginning to show pale fluorescence."
figure5-2-22B,"After 15 seconds the arteries and veins are completely filled,small capillaries on the temporal porion of the optic discare fluorescent."
figure5-2-22C,"In the late arteriovenous phase,the optic disc demonstrates diminished fluorescence."
figure5-2-22D,"In the late phase of the angiogram,retinal and chorodal fluorescence has completely faded. The optic disc demonstrates fluorescenct staining"
figure5-3-1B,Fluorescein angiogram
figure5-3-4B,Fluorescein angiogram
figure5-3-7B,Fluorescein angiogram
figure5-3-8B,Fluorescein angiogram
figure5-3-10B,Floenanoam angiogram
figure5-3-34B,Fluorescein angiogram of The capillaries in the center of hard exudates are dilated and demonstrate hyperfluorescence
figure5-3-38B,Dilatation of the capillaries in early phase of fluorescein angiogram of figure
figure5-3-38C,Marked hyperfluorescence due to fluorescein leakage in the late phase of the angiogram of figure A
figure5-3-39,"Macular cystoid edema. in late phase of fluorescein angiogram, there is a petaloid hyperfluorescence in the cystoid spaces"
figure5-3-43B,Fluorescein angiogram.the tortuous vessels are seen within the area of preretinal membrane contraction.
figure5-3-44,Fluorescein angiogram shows marked tortuosity of macular vessels in preretinal membrane
figure5-3-45B,Fluorescein angiogram of figure A shows marked vascular tortuosity and leakage.
figure5-3-47B,The Fluorescein angogram of figureA shows the light tortuosity of macular vessels.
figure5-3-51B,The Fluorescein angiogram of figure A. Abnormal retinal vein enters retina where showing pigmentation.
figure5-4-1B,"Transmitted fluorescence. in the arteriovenous phase of the angiogram,the drusens are hyperfluorscent and well defined."
figure5-4-1C,"Transmitted fluorescence in the late phase, there is attenuation of fluorescence but still a faint fluorescence"
figure5-4-2B,Transmitted fluorescence.in the early phase of the angiogram shows a round hyperfluorescence at macula.
figure5-4-2C,After five minutes there is a faint fluorescence at the macular hole
figure5-4-3A,Tranmitted forescence shows marked hyperfuorescence in the macua area in Stargadt's disease (early phase of the angiogram).
figure5-4-3B,In the late phase the foveal regions are faint fluorescent
figure5-4-4,Hyperfluorescence of microaneurysms in diabetic retinopathy
figure5-4-5,Fluorescein angiogram. Retinal vein occlusion. The capillaries are dilated and tortuous
figure5-4-6,Fluorescein angiogram. Papilledema. There is dilatation of capillaries on the disc
figure5-4-7,Arteriovenous shunt fluorescein angiogram. The blood flow is through shunt (arrowhead) from the artery(A) to the vein (V)
figure5-4-8,"Fluorescein angiogram. Arteriovenous shunt(arrow), artery (A), vein (V), retinal vein occlusion"
figure5-4-10A,Venous-venous collaterals (arrowhead) in branch retinal vein occlusion.
figure5-4-10B,In the fluorescein angiogram. Filling of venous-venous collaterals (arrowhead)
figure5-4-11B,Fluorescein angiogram shows central retinal vein occlusion with the filling of collaterals
figure5-4-12A,"Retrogradefilling. In the fluorescein angiogram,there is no blood flow from theartery(A) tothe vein (V).retinal vein occluson."
figure5-4-12B,In the late phase of fluoresce in angiogram shows retrograde filling from the vein (V) to the occluded artery (A) and the capillary bed (arrowhead)
figure5-4-13B,Neovascular tufts (arrowhead) have completely filled and are beginning to leak
figure5-4-14,Eales' disease with retinal neovascularization showing leakage of the vessels at the peripheral retina
figure5-4-15B,Hemangioma showing marked hyperfluorescence in the late phase of angiography
figure5-4-17B,Nodular-appearing hyperfuorescence. The hemorrhages under the retina with a dark one surrounding it in the arteriovenous phase of angiogram
figure5-4-18B,New vessels present hyperfluorescence in the arteriovenous phase of angiogram
figure5-4-19B,Angiogram of A shows irregular hyperfluorescence on the surface of the tumor inlate phase of angiography
figure5-4-20A,Choroidal melanoma.
figure5-4-20B,Choroidal vessels begin filling.The retinal vessels on the tumor can be seen dilated and tortuous in the early phase of angiography
figure5-4-21,Vitreous leakage in retinal neovascularization in the late phase of angiogram
figure5-4-22B,"In the late phase of angiogram.there is hyperfluorescence of the disc with blurred margins,indicating leakage into the edematous disc tissue"
figure5-4-23,Retinal leak. In the late phase of angiogram. the retinal neovascularization show extensive fluorescein leakage
figure5-4-25,Retinal leak. Noncystoid edema. In the late phase of angiogram.the capillary beds is dilated and leak fluorescein
figure5-4-24,"Retinal leak. Cystoid edema. In the late phase of angiogram.the disc demonstrates fuzzy hyperfluorescence, the cystoid spaces of macula demonstrate petaloid fuorescein leakage"
figure5-4-26B,In the early phase of angogram.there is aleakage at the supranasal to the macula.
figure5-4-26C,Pooling.In the middle phase of angiogram.there is hyperfuorescence of pooling in a mushroom confiuraion with a round-shape pale hyperfluorescence at the superior and inferiormacular vasculararc.
figure5-4-26D,"In the late phase of angiogram, the hyperfluorescence of the “mushroom” configuration has increased.the margins of the round-shape are welldemarcated."
figure5-4-27B,In the late phase ofangiogram.there is well-demarcated hyperluorescence of the crescent-shaped pigment epithelial detachment.
figure5-4-28B,In the late phase of angiogram.there is marked hyperfuorescence of the lesions. The chorioretinal scars demonstrate staining
figure5-4-30B,In the early phase of angiogram. The chorioretinal scars demonstrate pale staining.
figure5-4-30C,In the late phase of angiogram. The chorioretinal scars show hyperfluorescence
figure5-4-29,Staining. In the late phase of angiogram.there is hyperfluorescence of the chorioretinal scar after cryotherapy
figure5-4-31B,"Blocked retinal fluorescence. In the early phase of angiogram,the cyticerosis blocks the retinal fluorescence"
figure5-4-32B,"Blocked retinal fluorescence. In the ateriovenous phase of angiogram,the retinal hemorrhages block the retinal fluorescence"
figure5-4-34,Retinal vascular filling defect. In the late phase of angiogram.central retinal artery occlusion. There are no filling of fluorescein in the artery (arrow) and the vein (arrowhead)
figure5-4-35,Retinal vascular filling defect. In the arteriovenous phase of angiogram. lupus erythematosus retinopathy. The small vessels (arrowhead) and the retinal capillary bed(star)are nonperfused with hypofuorescent
figure5-4-36B,In the arteriovenous phase of angiogram. There is no fluorescence of the inferior aspect of the disc
figure5-4-37B,In the arteriovenous phase of angiogram. The disc demonstrates hypofluorecence
figure5-4-38B,"Choroidalvacular filling defect. In the arteriovenous phase of angiogram. Several areas of hypofluorescence correspond to the choroidalatrophy, large choroidal vessels can be seen within the lesion"
figure5-4-39B,"In the early ateriovenous phase of angiogram. The retinal vessels fill.The area surrounding the optic nervehead remains hypofluorescence,only large vessels demonstrate hyperfluorescence"
figure5-5-1B,ICG angiogram. In the arterial phase of the angiogram (13.3s).the choroidal capillaries demonstrate some fuzzy hyperfluorescence.
figure5-5-1C,In the arteriovenous phase of angiogram (24.5s).The choroidal small vessels are filled.
